timestamp,cell_id,power_consumption_w,cell_utilization,sleep_state,renewable_pct,carbon_intensity_gco2_kwh,traffic_demand_mbps
198,CELL_004,259.41,0.324,0,33.88,387.24,36.41
198,CELL_005,452.42,0.566,0,32.53,263.78,72.74
198,CELL_006,305.41,0.382,0,17.95,385.58,23.69
199,CELL_000,587.51,0.734,0,18.3,421.56,43.89
199,CELL_001,527.92,0.66,0,32.95,441.31,99.0
199,CELL_002,369.17,0.461,0,26.02,471.62,61.59
199,CELL_003,107.91,0.135,0,30.64,364.63,21.89
199,CELL_004,336.76,0.421,0,19.9,469.77,77.53
199,CELL_005,565.11,0.706,0,14.42,454.39,126.29
199,CELL_006,228.24,0.285,0,37.95,357.42,49.27
200,CELL_000,349.04,0.436,0,4.07,306.35,31.32
200,CELL_001,710.9,0.889,0,36.95,456.12,122.82
200,CELL_002,172.54,0.216,0,16.53,482.54,26.31
200,CELL_003,541.27,0.677,0,30.46,263.9,126.96
200,CELL_004,296.71,0.371,0,21.75,380.46,74.12
200,CELL_005,585.87,0.732,0,23.71,253.24,89.41
200,CELL_006,103.93,0.13,0,25.74,378.44,24.47
201,CELL_000,715.75,0.895,0,31.84,451.51,104.27
201,CELL_001,537.15,0.671,0,10.62,286.29,92.22
201,CELL_002,454.98,0.569,0,26.87,243.9,86.57
201,CELL_003,571.54,0.714,0,33.38,238.87,63.53
201,CELL_004,532.65,0.666,0,15.38,382.88,63.07
201,CELL_005,418.08,0.523,0,16.12,387.82,29.08
201,CELL_006,89.1,0.111,0,11.81,382.81,12.4
202,CELL_000,585.39,0.732,0,8.23,409.75,114.3
202,CELL_001,330.72,0.413,0,25.02,429.83,29.37
202,CELL_002,754.75,0.943,0,25.06,374.94,105.06
202,CELL_003,50.0,0.112,1,32.11,473.48,5.79
202,CELL_004,659.56,0.824,0,33.51,474.29,148.38
202,CELL_005,217.72,0.272,0,26.07,424.9,28.78
202,CELL_006,200.88,0.251,0,20.75,327.31,41.7
203,CELL_000,183.69,0.23,0,21.29,466.11,16.26
203,CELL_001,384.4,0.481,0,8.03,381.51,94.14
203,CELL_002,296.19,0.37,0,37.83,386.21,32.63
203,CELL_003,421.75,0.527,0,27.27,315.71,94.8
203,CELL_004,50.0,0.102,1,34.73,443.85,6.14
203,CELL_005,650.15,0.813,0,19.96,413.01,93.13
203,CELL_006,621.18,0.776,0,31.42,437.05,79.54
204,CELL_000,391.54,0.489,0,1.29,332.67,80.63
204,CELL_001,250.06,0.313,0,38.16,466.27,26.93
204,CELL_002,458.69,0.573,0,36.96,257.21,87.94
204,CELL_003,663.23,0.829,0,8.98,218.09,161.88
204,CELL_004,401.14,0.501,0,5.66,459.47,50.39
204,CELL_005,530.99,0.664,0,16.67,380.58,115.08
204,CELL_006,480.51,0.601,0,22.51,473.17,102.01
205,CELL_000,348.57,0.436,0,29.18,222.67,65.16
205,CELL_001,502.82,0.629,0,5.61,348.05,37.58
205,CELL_002,175.38,0.219,0,35.45,440.54,15.18
205,CELL_003,242.62,0.303,0,30.03,475.38,55.73
205,CELL_004,631.03,0.789,0,22.99,378.47,154.11
205,CELL_005,587.21,0.734,0,3.37,264.82,93.38
205,CELL_006,175.83,0.22,0,27.14,264.14,17.43
206,CELL_000,360.81,0.451,0,35.65,415.22,31.27
206,CELL_001,729.22,0.912,0,19.31,419.62,84.37
206,CELL_002,459.91,0.575,0,39.3,356.74,88.42
206,CELL_003,270.32,0.338,0,29.52,242.31,26.65
206,CELL_004,509.66,0.637,0,39.3,452.28,106.84
206,CELL_005,247.13,0.309,0,19.98,323.24,59.53
206,CELL_006,259.63,0.325,0,3.37,296.02,38.12
207,CELL_000,132.77,0.166,0,24.39,410.66,17.55
207,CELL_001,575.62,0.72,0,23.07,407.23,59.5
207,CELL_002,352.73,0.441,0,18.78,346.77,72.49
207,CELL_003,143.52,0.179,0,27.92,349.18,22.79
207,CELL_004,730.72,0.913,0,28.53,418.4,123.44
207,CELL_005,407.69,0.51,0,0.13,269.39,55.15
207,CELL_006,529.95,0.662,0,19.41,226.11,47.61
208,CELL_000,305.71,0.382,0,18.77,341.04,42.94
208,CELL_001,217.08,0.271,0,1.03,439.53,44.24
208,CELL_002,644.09,0.805,0,36.75,297.96,157.43
208,CELL_003,259.57,0.324,0,7.25,399.25,28.36
208,CELL_004,494.91,0.619,0,7.61,484.78,48.43
208,CELL_005,467.23,0.584,0,36.27,335.08,90.97
208,CELL_006,637.23,0.797,0,2.5,353.85,145.05
209,CELL_000,671.94,0.84,0,6.39,480.08,79.45
209,CELL_001,181.61,0.227,0,19.99,268.36,41.61
209,CELL_002,492.27,0.615,0,1.94,282.85,67.68
209,CELL_003,221.52,0.277,0,26.07,449.94,18.34
209,CELL_004,215.22,0.269,0,6.8,442.3,31.6
209,CELL_005,579.02,0.724,0,20.66,367.52,69.35
209,CELL_006,153.43,0.192,0,9.12,402.17,29.85
210,CELL_000,50.0,0.135,1,4.79,398.53,19.47
210,CELL_001,555.73,0.695,0,21.57,309.72,45.3
210,CELL_002,308.12,0.385,0,0.71,226.78,19.35
210,CELL_003,448.61,0.561,0,20.13,478.2,68.27
210,CELL_004,707.67,0.885,0,39.21,205.06,69.67
210,CELL_005,91.24,0.114,0,35.58,427.29,12.17
210,CELL_006,527.63,0.66,0,22.95,475.42,60.41
211,CELL_000,491.23,0.614,0,33.49,427.93,106.25
211,CELL_001,475.49,0.594,0,26.82,311.02,50.81
211,CELL_002,647.82,0.81,0,21.67,369.14,50.18
211,CELL_003,607.57,0.759,0,31.27,249.8,125.82
211,CELL_004,735.33,0.919,0,34.03,205.66,51.5
211,CELL_005,500.82,0.626,0,30.58,446.32,101.6
211,CELL_006,343.13,0.429,0,23.65,372.02,69.19
212,CELL_000,478.04,0.598,0,17.09,412.8,59.02
212,CELL_001,137.17,0.171,0,7.84,428.25,12.32
212,CELL_002,217.49,0.272,0,10.8,486.5,39.1
212,CELL_003,562.42,0.703,0,10.4,285.41,95.32
212,CELL_004,669.05,0.836,0,6.91,477.88,57.53
212,CELL_005,577.36,0.722,0,31.61,499.0,59.82
212,CELL_006,50.0,0.139,1,5.61,352.89,22.26
213,CELL_000,696.05,0.87,0,38.04,310.33,60.64
213,CELL_001,560.51,0.701,0,2.82,396.24,92.15
213,CELL_002,211.39,0.264,0,28.82,408.35,14.28
213,CELL_003,647.96,0.81,0,33.55,272.09,81.55
213,CELL_004,741.84,0.927,0,32.35,285.51,127.58
213,CELL_005,669.09,0.836,0,0.38,316.56,163.43
213,CELL_006,367.88,0.46,0,11.63,224.71,58.67
214,CELL_000,336.17,0.42,0,32.86,348.2,81.38
214,CELL_001,424.96,0.531,0,36.06,263.35,67.05
214,CELL_002,181.48,0.227,0,4.29,210.58,23.11
214,CELL_003,667.85,0.835,0,15.62,293.74,102.94
214,CELL_004,739.55,0.924,0,2.67,442.78,93.32
214,CELL_005,646.24,0.808,0,32.73,407.89,93.94
214,CELL_006,508.02,0.635,0,18.65,281.29,73.23
215,CELL_000,80.56,0.101,0,16.82,224.88,14.56
215,CELL_001,654.33,0.818,0,31.5,443.78,103.27
215,CELL_002,306.8,0.384,0,28.99,390.31,23.15
215,CELL_003,670.17,0.838,0,10.05,416.5,44.17
215,CELL_004,729.75,0.912,0,6.22,397.02,142.71
215,CELL_005,427.24,0.534,0,15.9,460.85,102.13
215,CELL_006,669.77,0.837,0,15.56,359.25,102.52
216,CELL_000,660.76,0.826,0,2.2,282.58,50.94
216,CELL_001,270.02,0.338,0,5.81,456.02,40.2
216,CELL_002,512.35,0.64,0,5.41,259.72,55.39
216,CELL_003,342.42,0.428,0,37.43,290.58,38.36
216,CELL_004,443.22,0.554,0,17.51,311.72,52.42
216,CELL_005,188.73,0.236,0,18.19,233.62,32.89
216,CELL_006,621.7,0.777,0,10.63,380.63,47.02
217,CELL_000,580.78,0.726,0,3.11,255.26,64.49
217,CELL_001,247.31,0.309,0,31.79,346.12,30.79
217,CELL_002,608.11,0.76,0,16.31,371.6,121.71
217,CELL_003,395.55,0.494,0,37.7,474.49,86.85
217,CELL_004,478.55,0.598,0,1.45,222.23,103.09
217,CELL_005,146.72,0.183,0,39.73,319.86,29.54
217,CELL_006,255.53,0.319,0,29.17,260.59,59.18
218,CELL_000,640.02,0.8,0,8.04,288.26,94.18
218,CELL_001,338.54,0.423,0,5.51,425.51,79.98
218,CELL_002,141.33,0.177,0,32.99,277.01,10.3
218,CELL_003,148.83,0.186,0,9.64,290.48,10.77
218,CELL_004,321.33,0.402,0,21.0,298.16,73.21
218,CELL_005,149.3,0.187,0,5.7,247.02,35.66
218,CELL_006,517.59,0.647,0,1.09,323.18,58.2
219,CELL_000,149.67,0.187,0,27.46,234.72,24.75
219,CELL_001,705.67,0.882,0,34.92,480.57,154.65
219,CELL_002,195.32,0.244,0,1.68,473.07,33.47
219,CELL_003,564.88,0.706,0,13.61,434.56,98.59
219,CELL_004,496.46,0.621,0,1.53,452.29,58.33
219,CELL_005,539.19,0.674,0,32.24,324.88,110.83
219,CELL_006,196.93,0.246,0,26.0,356.87,48.88
220,CELL_000,327.01,0.409,0,35.22,293.77,68.71
220,CELL_001,50.0,0.149,1,23.07,499.64,11.81
220,CELL_002,377.21,0.472,0,8.1,215.88,70.78
220,CELL_003,660.8,0.826,0,31.75,469.27,136.79
220,CELL_004,651.79,0.815,0,20.61,396.31,93.91
220,CELL_005,303.34,0.379,0,25.31,341.31,47.75
220,CELL_006,158.84,0.199,0,31.16,298.78,33.21
221,CELL_000,189.63,0.237,0,12.22,455.26,25.49
221,CELL_001,104.49,0.131,0,3.04,343.58,11.28
221,CELL_002,669.29,0.837,0,30.0,231.01,117.17
221,CELL_003,90.4,0.113,0,33.68,385.34,6.07
221,CELL_004,159.04,0.199,0,3.23,203.46,39.49
221,CELL_005,367.48,0.459,0,2.55,387.64,88.82
221,CELL_006,209.77,0.262,0,36.46,234.66,44.02
222,CELL_000,486.42,0.608,0,24.67,344.25,99.12
222,CELL_001,50.0,0.127,1,33.8,375.41,7.75
222,CELL_002,416.89,0.521,0,31.22,290.09,42.93
222,CELL_003,358.26,0.448,0,17.33,413.07,33.74
222,CELL_004,440.97,0.551,0,2.87,359.54,44.63
222,CELL_005,665.43,0.832,0,4.41,345.2,109.04
222,CELL_006,145.55,0.182,0,14.83,210.66,17.65
223,CELL_000,498.31,0.623,0,11.03,450.94,112.43
223,CELL_001,441.75,0.552,0,6.78,370.61,28.55
223,CELL_002,378.79,0.473,0,18.18,491.1,47.46
223,CELL_003,578.18,0.723,0,33.34,278.58,133.13
223,CELL_004,148.23,0.185,0,0.5,428.9,18.29
223,CELL_005,489.62,0.612,0,18.68,280.67,66.91
223,CELL_006,387.04,0.484,0,13.25,239.6,41.81
224,CELL_000,602.35,0.753,0,5.51,417.11,96.81
224,CELL_001,244.02,0.305,0,35.16,210.06,59.48
224,CELL_002,701.21,0.877,0,14.17,274.66,160.46
224,CELL_003,150.06,0.188,0,37.26,202.86,35.23
224,CELL_004,249.33,0.312,0,20.53,456.88,34.33
224,CELL_005,714.23,0.893,0,22.25,494.15,125.17
224,CELL_006,320.47,0.401,0,27.08,484.44,31.03
225,CELL_000,318.51,0.398,0,4.25,313.53,31.72
225,CELL_001,307.51,0.384,0,25.4,375.31,50.27
225,CELL_002,729.08,0.911,0,0.0,461.55,118.26
225,CELL_003,268.75,0.336,0,30.98,462.16,31.91
225,CELL_004,358.09,0.448,0,13.27,381.98,34.59
225,CELL_005,508.72,0.636,0,6.51,286.99,60.76
225,CELL_006,466.18,0.583,0,10.47,275.66,42.83
226,CELL_000,376.07,0.47,0,22.26,242.04,76.97
226,CELL_001,101.8,0.127,0,35.55,419.06,19.55
226,CELL_002,744.95,0.931,0,2.97,279.43,158.94
226,CELL_003,534.61,0.668,0,10.75,238.46,40.51
226,CELL_004,367.2,0.459,0,11.44,272.79,26.71
226,CELL_005,594.41,0.743,0,16.56,496.83,105.5
226,CELL_006,150.94,0.189,0,26.82,415.49,32.64
227,CELL_000,201.1,0.251,0,4.55,305.63,33.29
227,CELL_001,265.24,0.332,0,39.67,345.44,31.16
227,CELL_002,368.84,0.461,0,17.0,402.39,63.04
227,CELL_003,128.37,0.16,0,38.51,431.87,12.62
227,CELL_004,50.0,0.138,1,36.86,351.13,25.94
227,CELL_005,213.15,0.266,0,8.45,401.34,30.97
227,CELL_006,573.21,0.717,0,9.96,285.46,54.72
228,CELL_000,292.96,0.366,0,9.52,466.68,59.47
228,CELL_001,50.0,0.127,1,29.45,378.2,22.95
228,CELL_002,346.24,0.433,0,18.67,205.13,77.67
228,CELL_003,116.97,0.146,0,30.37,229.75,27.83
228,CELL_004,613.71,0.767,0,30.86,219.77,54.19
228,CELL_005,198.83,0.249,0,4.22,331.01,21.27
228,CELL_006,267.93,0.335,0,15.95,221.87,64.03
229,CELL_000,347.03,0.434,0,35.88,442.78,25.31
229,CELL_001,243.8,0.305,0,26.15,410.04,26.44
229,CELL_002,559.77,0.7,0,33.51,240.39,132.86
229,CELL_003,152.18,0.19,0,7.79,287.12,18.49
229,CELL_004,309.18,0.386,0,22.45,445.46,64.69
229,CELL_005,752.76,0.941,0,22.19,251.44,64.7
229,CELL_006,516.92,0.646,0,38.95,317.69,115.65
230,CELL_000,147.35,0.184,0,17.5,423.4,13.77
230,CELL_001,83.34,0.104,0,14.77,366.28,16.84
230,CELL_002,755.77,0.945,0,16.22,224.55,187.15
230,CELL_003,614.35,0.768,0,21.29,364.27,69.95
230,CELL_004,701.27,0.877,0,14.19,378.37,100.55
230,CELL_005,209.91,0.262,0,23.24,408.53,29.6
230,CELL_006,727.21,0.909,0,24.59,379.07,48.83
231,CELL_000,343.76,0.43,0,18.88,392.51,64.62
231,CELL_001,525.93,0.657,0,17.2,486.23,41.61
231,CELL_002,585.94,0.732,0,1.05,343.42,94.75
231,CELL_003,488.86,0.611,0,33.82,224.83,31.66
231,CELL_004,612.77,0.766,0,23.4,433.67,87.99
231,CELL_005,391.77,0.49,0,35.57,439.1,48.13
231,CELL_006,297.58,0.372,0,7.94,264.42,23.99
232,CELL_000,653.11,0.816,0,27.47,261.59,90.75
232,CELL_001,50.0,0.146,1,35.6,254.7,12.58
232,CELL_002,403.99,0.505,0,10.43,389.62,62.49
232,CELL_003,567.14,0.709,0,11.5,491.02,125.13
232,CELL_004,704.02,0.88,0,36.62,376.06,94.47
232,CELL_005,674.56,0.843,0,23.5,477.7,165.32
232,CELL_006,704.51,0.881,0,16.93,390.52,162.62
233,CELL_000,385.31,0.482,0,34.79,397.28,27.93
233,CELL_001,151.02,0.189,0,33.88,480.72,22.97
233,CELL_002,612.81,0.766,0,22.15,392.81,62.19
233,CELL_003,611.0,0.764,0,23.55,419.76,98.4
233,CELL_004,651.86,0.815,0,31.82,366.53,157.42
233,CELL_005,540.6,0.676,0,35.04,311.97,127.47
233,CELL_006,740.63,0.926,0,27.15,333.88,185.07
234,CELL_000,516.54,0.646,0,10.57,365.52,78.53
234,CELL_001,236.55,0.296,0,6.14,296.46,23.81
234,CELL_002,633.07,0.791,0,34.73,341.01,91.11
234,CELL_003,627.6,0.785,0,22.87,425.74,146.87
234,CELL_004,287.11,0.359,0,6.52,347.25,39.63
234,CELL_005,203.91,0.255,0,28.19,324.66,13.61
234,CELL_006,499.2,0.624,0,22.39,239.15,102.28
235,CELL_000,382.22,0.478,0,31.48,454.19,86.5
235,CELL_001,339.1,0.424,0,3.6,233.88,81.89
235,CELL_002,585.44,0.732,0,39.11,355.28,120.12
235,CELL_003,160.21,0.2,0,2.25,365.66,39.05
235,CELL_004,741.27,0.927,0,12.9,366.06,85.45
235,CELL_005,128.39,0.16,0,12.4,216.03,21.48
235,CELL_006,516.52,0.646,0,11.37,287.63,121.61
236,CELL_000,207.08,0.259,0,24.82,251.73,46.78
236,CELL_001,639.05,0.799,0,20.76,431.62,142.16
236,CELL_002,264.74,0.331,0,16.57,493.84,55.07
236,CELL_003,670.94,0.839,0,29.84,410.7,57.21
236,CELL_004,254.16,0.318,0,33.97,321.32,55.18
236,CELL_005,366.5,0.458,0,6.86,208.07,27.71
236,CELL_006,486.99,0.609,0,21.32,420.28,57.81
237,CELL_000,387.97,0.485,0,36.79,356.36,48.16
237,CELL_001,166.46,0.208,0,11.4,392.99,13.21
237,CELL_002,548.98,0.686,0,33.28,281.22,111.25
237,CELL_003,124.84,0.156,0,38.53,338.29,21.71
237,CELL_004,237.14,0.296,0,3.87,346.85,54.46
237,CELL_005,127.98,0.16,0,9.44,350.81,11.85
237,CELL_006,495.66,0.62,0,7.37,274.8,56.76
238,CELL_000,235.61,0.295,0,2.57,222.61,25.93
238,CELL_001,753.42,0.942,0,33.46,313.57,119.66
238,CELL_002,241.21,0.302,0,21.84,253.41,23.71
238,CELL_003,230.19,0.288,0,9.39,249.98,35.41
238,CELL_004,512.73,0.641,0,0.17,405.91,64.96
238,CELL_005,121.95,0.152,0,25.12,287.23,10.06
238,CELL_006,592.83,0.741,0,38.2,249.46,94.55
239,CELL_000,599.06,0.749,0,13.93,239.1,60.69
239,CELL_001,160.31,0.2,0,13.54,249.6,36.28
239,CELL_002,364.81,0.456,0,38.32,249.64,66.93
239,CELL_003,201.37,0.252,0,39.98,371.47,28.83
239,CELL_004,203.75,0.255,0,11.76,417.06,28.31
239,CELL_005,160.64,0.201,0,22.33,382.21,25.67
239,CELL_006,98.5,0.123,0,27.82,475.44,10.25
240,CELL_000,530.83,0.664,0,7.29,390.21,88.51
240,CELL_001,665.81,0.832,0,11.89,211.56,155.91
240,CELL_002,683.24,0.854,0,39.31,476.76,43.52
240,CELL_003,580.95,0.726,0,34.5,357.77,61.03
240,CELL_004,379.37,0.474,0,7.03,235.52,60.67
240,CELL_005,349.3,0.437,0,26.48,468.49,57.54
240,CELL_006,301.42,0.377,0,38.99,212.59,37.85
241,CELL_000,371.25,0.464,0,8.97,407.44,54.69
241,CELL_001,477.51,0.597,0,24.68,416.39,92.67
241,CELL_002,696.64,0.871,0,13.44,258.95,136.25
241,CELL_003,494.3,0.618,0,22.05,411.31,43.28
241,CELL_004,646.99,0.809,0,29.19,477.25,131.98
241,CELL_005,427.27,0.534,0,7.6,306.26,40.76
241,CELL_006,596.13,0.745,0,15.13,349.82,143.9
242,CELL_000,488.19,0.61,0,11.45,252.15,82.56
242,CELL_001,592.13,0.74,0,2.75,488.94,139.3
242,CELL_002,261.11,0.326,0,16.45,284.72,20.33
242,CELL_003,701.85,0.877,0,0.48,238.63,141.9
242,CELL_004,562.48,0.703,0,5.66,375.21,83.79
242,CELL_005,634.58,0.793,0,18.22,236.72,120.15
242,CELL_006,514.29,0.643,0,24.14,464.66,128.34
243,CELL_000,158.88,0.199,0,20.71,382.98,28.22
243,CELL_001,115.07,0.144,0,25.41,330.07,14.02
243,CELL_002,183.13,0.229,0,8.3,366.29,43.31
243,CELL_003,108.68,0.136,0,19.73,283.71,13.87
243,CELL_004,146.69,0.183,0,15.35,416.11,9.81
243,CELL_005,688.2,0.86,0,21.33,428.59,65.04
243,CELL_006,602.49,0.753,0,19.06,497.91,46.63
244,CELL_000,198.89,0.249,0,5.57,336.74,46.46
244,CELL_001,337.52,0.422,0,28.56,249.47,22.25
244,CELL_002,281.91,0.352,0,1.85,270.22,40.7
244,CELL_003,611.89,0.765,0,16.66,382.11,85.82
244,CELL_004,293.76,0.367,0,24.35,486.68,69.08
244,CELL_005,363.03,0.454,0,39.22,296.42,78.05
244,CELL_006,366.05,0.458,0,17.3,468.1,65.83
245,CELL_000,622.34,0.778,0,9.32,407.84,52.44
245,CELL_001,221.98,0.277,0,33.32,414.38,23.01
245,CELL_002,533.61,0.667,0,33.09,423.84,106.78
245,CELL_003,412.79,0.516,0,28.78,400.0,93.28
245,CELL_004,667.83,0.835,0,2.82,332.95,98.46
245,CELL_005,363.87,0.455,0,10.51,288.01,81.19
245,CELL_006,279.68,0.35,0,39.24,245.85,34.4
246,CELL_000,410.19,0.513,0,19.79,498.1,70.89
246,CELL_001,484.78,0.606,0,6.39,204.98,100.08
246,CELL_002,312.17,0.39,0,8.05,226.75,20.22
246,CELL_003,239.28,0.299,0,5.58,208.51,21.83
246,CELL_004,439.15,0.549,0,37.08,264.77,89.92
246,CELL_005,677.46,0.847,0,0.67,202.87,147.58
246,CELL_006,169.81,0.212,0,31.88,417.15,32.86
247,CELL_000,329.12,0.411,0,19.44,315.66,42.23
247,CELL_001,238.04,0.298,0,34.7,365.78,31.48
247,CELL_002,154.43,0.193,0,34.56,359.86,9.78
247,CELL_003,410.64,0.513,0,24.64,468.58,66.08
247,CELL_004,255.58,0.319,0,9.49,423.94,50.52
247,CELL_005,648.91,0.811,0,24.46,357.76,157.48
247,CELL_006,670.91,0.839,0,34.11,205.57,111.31
248,CELL_000,122.89,0.154,0,14.69,314.53,13.12
248,CELL_001,641.92,0.802,0,16.57,398.42,57.35
248,CELL_002,698.34,0.873,0,31.0,226.23,65.26
248,CELL_003,591.47,0.739,0,37.58,245.07,143.73
248,CELL_004,291.86,0.365,0,35.17,487.24,67.19
248,CELL_005,598.89,0.749,0,10.35,494.07,65.66
248,CELL_006,479.74,0.6,0,2.29,231.3,65.98
249,CELL_000,272.96,0.341,0,28.52,272.51,24.49
249,CELL_001,245.5,0.307,0,12.88,225.81,22.33
249,CELL_002,526.58,0.658,0,32.91,426.11,106.19
249,CELL_003,609.1,0.761,0,32.31,433.0,137.1
249,CELL_004,111.83,0.14,0,12.75,341.39,16.31
249,CELL_005,348.73,0.436,0,11.19,430.24,64.93
249,CELL_006,136.17,0.17,0,26.42,463.31,28.6
250,CELL_000,279.47,0.349,0,17.64,354.44,42.35
250,CELL_001,624.13,0.78,0,30.36,493.56,79.58
250,CELL_002,575.35,0.719,0,4.88,242.8,104.59
250,CELL_003,307.76,0.385,0,25.1,283.29,63.86
250,CELL_004,192.6,0.241,0,15.66,494.39,27.81
250,CELL_005,456.06,0.57,0,10.82,290.6,65.78
250,CELL_006,491.3,0.614,0,6.42,406.88,71.38
251,CELL_000,654.93,0.819,0,29.77,493.52,125.45
251,CELL_001,422.76,0.528,0,22.54,425.01,50.71
251,CELL_002,50.0,0.119,1,15.58,298.6,8.12
251,CELL_003,679.98,0.85,0,12.47,480.71,118.34
251,CELL_004,713.68,0.892,0,25.54,352.17,50.47
251,CELL_005,331.55,0.414,0,8.94,275.25,80.16
251,CELL_006,248.93,0.311,0,12.5,271.68,17.68
252,CELL_000,479.11,0.599,0,37.61,280.05,112.19
252,CELL_001,538.49,0.673,0,26.27,318.34,106.11
252,CELL_002,434.56,0.543,0,2.24,280.39,55.63
252,CELL_003,441.19,0.551,0,13.64,223.78,52.59
252,CELL_004,703.88,0.88,0,29.29,381.18,153.25
252,CELL_005,392.49,0.491,0,11.6,406.04,30.54
252,CELL_006,547.6,0.685,0,21.6,291.66,92.39
253,CELL_000,716.84,0.896,0,34.33,337.48,136.3
253,CELL_001,656.53,0.821,0,24.95,224.34,160.12
253,CELL_002,244.97,0.306,0,28.99,237.36,37.89
253,CELL_003,685.92,0.857,0,39.95,248.49,46.82
253,CELL_004,288.73,0.361,0,32.65,299.96,31.27
253,CELL_005,609.32,0.762,0,26.31,479.87,120.6
253,CELL_006,219.22,0.274,0,23.46,450.32,48.46
254,CELL_000,643.37,0.804,0,26.01,231.5,99.67
254,CELL_001,459.43,0.574,0,17.32,419.6,108.97
254,CELL_002,472.94,0.591,0,1.34,441.39,38.47
254,CELL_003,379.05,0.474,0,14.57,341.08,30.97
254,CELL_004,754.88,0.944,0,3.49,313.08,61.92
254,CELL_005,184.55,0.231,0,25.07,292.73,11.86
254,CELL_006,479.63,0.6,0,38.34,337.35,35.69
255,CELL_000,295.72,0.37,0,26.48,424.52,23.26
255,CELL_001,756.95,0.946,0,24.1,346.69,159.22
255,CELL_002,224.42,0.281,0,6.78,324.5,18.25
255,CELL_003,625.46,0.782,0,37.87,443.22,152.26
255,CELL_004,505.84,0.632,0,3.69,221.86,38.94
255,CELL_005,650.97,0.814,0,35.81,370.41,157.79
255,CELL_006,611.11,0.764,0,25.2,481.38,150.43
256,CELL_000,339.79,0.425,0,8.88,488.06,25.7
256,CELL_001,654.43,0.818,0,32.35,365.6,82.06
256,CELL_002,722.5,0.903,0,26.76,386.19,154.59
256,CELL_003,565.71,0.707,0,0.87,459.24,88.9
256,CELL_004,99.75,0.125,0,16.14,264.79,22.04
256,CELL_005,50.0,0.117,1,15.81,345.17,6.38
256,CELL_006,50.0,0.122,1,19.08,372.42,19.22
257,CELL_000,592.88,0.741,0,28.72,482.73,92.97
257,CELL_001,280.08,0.35,0,14.94,261.87,23.06
257,CELL_002,747.97,0.935,0,33.13,427.67,121.86
257,CELL_003,366.63,0.458,0,36.58,383.69,90.73
257,CELL_004,648.77,0.811,0,16.89,286.46,92.55
257,CELL_005,565.05,0.706,0,34.2,448.12,64.57
257,CELL_006,503.74,0.63,0,3.32,278.45,85.51
258,CELL_000,686.22,0.858,0,28.12,284.97,69.56
258,CELL_001,355.2,0.444,0,26.79,335.88,85.16
258,CELL_002,274.3,0.343,0,36.46,351.05,34.4
258,CELL_003,618.11,0.773,0,29.62,404.75,111.46
258,CELL_004,473.01,0.591,0,24.18,414.3,44.58
258,CELL_005,309.27,0.387,0,6.82,372.14,52.37
258,CELL_006,50.0,0.137,1,39.07,403.89,22.11
259,CELL_000,464.43,0.581,0,18.41,413.76,55.98
259,CELL_001,206.68,0.258,0,5.44,466.3,19.13
259,CELL_002,670.31,0.838,0,2.32,329.88,66.98
259,CELL_003,98.78,0.123,0,12.02,388.73,12.15
259,CELL_004,176.12,0.22,0,29.28,276.8,14.88
259,CELL_005,522.78,0.653,0,19.29,290.28,100.17
259,CELL_006,101.47,0.127,0,4.33,240.87,14.43
260,CELL_000,301.82,0.377,0,33.4,283.34,19.01
260,CELL_001,496.31,0.62,0,18.81,480.97,70.67
260,CELL_002,737.37,0.922,0,1.56,274.38,111.45
260,CELL_003,254.94,0.319,0,36.83,325.75,46.18
260,CELL_004,576.44,0.721,0,6.14,263.22,125.22
260,CELL_005,354.49,0.443,0,10.89,385.38,39.4
260,CELL_006,750.16,0.938,0,30.69,259.98,129.35
261,CELL_000,591.99,0.74,0,38.58,214.11,141.11
261,CELL_001,672.8,0.841,0,22.47,284.06,108.77
261,CELL_002,541.24,0.677,0,34.1,420.42,68.48
261,CELL_003,673.23,0.842,0,7.76,305.17,62.29
261,CELL_004,476.05,0.595,0,1.75,228.97,30.97
261,CELL_005,243.04,0.304,0,5.58,230.6,56.19
261,CELL_006,507.32,0.634,0,34.17,366.03,86.22
262,CELL_000,413.7,0.517,0,38.28,331.84,94.32
262,CELL_001,143.81,0.18,0,36.54,214.49,19.43
262,CELL_002,684.09,0.855,0,18.22,459.46,59.77
262,CELL_003,138.57,0.173,0,37.86,499.8,20.95
262,CELL_004,213.28,0.267,0,27.24,366.96,19.67
262,CELL_005,435.42,0.544,0,38.97,277.62,76.4
262,CELL_006,228.7,0.286,0,23.61,264.15,56.99
263,CELL_000,50.0,0.129,1,27.2,275.22,16.07
263,CELL_001,437.19,0.546,0,23.7,462.68,102.71
263,CELL_002,249.11,0.311,0,29.48,207.52,39.25
263,CELL_003,173.12,0.216,0,22.25,390.8,15.57
263,CELL_004,136.29,0.17,0,24.28,228.28,20.13
263,CELL_005,683.81,0.855,0,34.35,415.99,85.06
263,CELL_006,691.63,0.865,0,27.13,358.25,135.35
264,CELL_000,244.74,0.306,0,35.14,220.87,47.0
264,CELL_001,566.66,0.708,0,39.29,476.42,54.51
264,CELL_002,477.7,0.597,0,9.29,468.1,75.33
264,CELL_003,160.18,0.2,0,37.78,277.74,26.63
264,CELL_004,384.09,0.48,0,37.79,307.38,38.08
264,CELL_005,145.17,0.181,0,29.04,426.36,34.66
