event_id,timestamp,source_ip,target_cell,threat_type,is_attack,packet_rate_pps,auth_failures,spectrum_anomaly_score,flow_entropy,bytes_transferred
SEC_003962,469,10.215.142.68,CELL_006,normal,0,26.06,0,0.06,0.531,530208
SEC_003963,88,10.241.17.121,CELL_003,normal,0,110.03,1,0.044,0.949,125247
SEC_003964,370,10.79.38.202,CELL_003,normal,0,68.42,0,0.168,0.925,929937
SEC_003965,357,10.52.229.160,CELL_002,normal,0,1.05,0,0.288,0.687,389453
SEC_003966,362,10.133.53.40,CELL_000,normal,0,184.67,1,0.154,0.779,413937
SEC_003967,296,10.98.227.34,CELL_001,normal,0,42.34,0,0.111,0.758,887518
SEC_003968,274,10.20.73.150,CELL_002,normal,0,32.73,0,0.111,0.701,473700
SEC_003969,245,10.193.215.93,CELL_000,normal,0,124.26,0,0.179,0.698,353837
SEC_003970,486,10.38.231.60,CELL_006,normal,0,80.13,0,0.234,0.885,352045
SEC_003971,267,10.45.17.103,CELL_002,rogue_gnb,1,978.41,4,0.98,0.149,682615
SEC_003972,13,10.57.93.30,CELL_000,normal,0,143.74,0,0.173,0.893,702408
SEC_003973,431,10.217.22.78,CELL_001,normal,0,1.17,0,0.123,0.642,734474
SEC_003974,74,10.126.8.125,CELL_000,normal,0,230.15,0,0.198,0.707,72270
SEC_003975,478,10.236.240.58,CELL_004,normal,0,49.45,0,0.133,0.557,776431
SEC_003976,210,10.200.180.152,CELL_004,normal,0,76.25,0,0.064,0.715,722181
SEC_003977,232,10.121.174.205,CELL_000,normal,0,66.98,0,0.169,0.756,107666
SEC_003978,268,10.161.211.20,CELL_000,normal,0,322.89,0,0.262,0.643,277947
SEC_003979,307,10.242.43.10,CELL_005,normal,0,10.21,0,0.155,0.971,911342
SEC_003980,440,10.113.140.10,CELL_005,normal,0,21.48,0,0.286,0.689,966597
SEC_003981,403,10.197.136.154,CELL_002,normal,0,34.0,0,0.166,0.948,533834
SEC_003982,494,10.36.233.66,CELL_005,normal,0,231.19,1,0.293,0.652,738599
SEC_003983,483,10.54.206.23,CELL_003,normal,0,112.32,0,0.028,0.745,590700
SEC_003984,319,10.199.224.37,CELL_002,rogue_gnb,1,1415.53,3,0.89,0.366,577096
SEC_003985,201,10.231.222.251,CELL_004,normal,0,154.68,0,0.224,0.719,498423
SEC_003986,58,10.182.250.94,CELL_006,normal,0,67.13,0,0.218,0.68,755520
SEC_003987,120,10.166.131.175,CELL_006,normal,0,7.54,0,0.003,0.603,675291
SEC_003988,473,10.182.226.180,CELL_003,normal,0,17.71,2,0.106,0.676,684859
SEC_003989,302,10.80.51.83,CELL_003,normal,0,33.89,0,0.188,0.575,341083
SEC_003990,223,10.163.22.214,CELL_004,normal,0,51.92,0,0.29,0.652,252740
SEC_003991,372,10.90.150.136,CELL_004,normal,0,25.4,0,0.26,0.899,22678
SEC_003992,194,10.150.144.201,CELL_003,normal,0,28.14,0,0.178,0.86,684772
SEC_003993,40,10.236.59.114,CELL_004,normal,0,114.41,0,0.04,0.535,166291
SEC_003994,318,10.5.2.131,CELL_006,spoofing,1,404.81,1,0.741,0.016,800220
SEC_003995,418,10.73.194.245,CELL_006,normal,0,158.1,0,0.16,0.58,275960
SEC_003996,6,10.106.212.181,CELL_000,normal,0,130.86,0,0.272,0.726,411523
SEC_003997,392,10.238.143.146,CELL_000,normal,0,161.86,0,0.189,0.828,178015
SEC_003998,323,10.169.68.247,CELL_004,normal,0,222.53,0,0.102,0.722,419381
SEC_003999,409,10.185.143.23,CELL_000,normal,0,97.27,0,0.289,0.768,158323
SEC_004000,258,10.208.44.17,CELL_001,normal,0,128.51,0,0.104,0.783,886377
SEC_004001,323,10.11.111.202,CELL_003,jamming,1,668.26,1,0.875,0.242,560470
SEC_004002,215,10.2.128.219,CELL_004,normal,0,11.03,0,0.128,0.937,895507
SEC_004003,164,10.170.209.196,CELL_003,normal,0,108.25,0,0.059,0.546,946388
SEC_004004,183,10.197.87.48,CELL_000,normal,0,69.13,0,0.214,0.893,653364
SEC_004005,164,10.140.159.96,CELL_002,normal,0,10.55,0,0.08,0.507,689960
SEC_004006,19,10.119.16.76,CELL_003,normal,0,314.81,0,0.046,0.587,3287
SEC_004007,108,10.123.45.246,CELL_000,normal,0,26.61,0,0.113,0.71,803644
SEC_004008,426,10.50.56.250,CELL_002,normal,0,173.3,0,0.229,0.995,834778
SEC_004009,49,10.5.125.232,CELL_001,normal,0,132.82,0,0.075,0.849,991695
SEC_004010,498,10.199.170.87,CELL_006,normal,0,145.87,0,0.23,0.562,256908
SEC_004011,284,10.102.182.94,CELL_001,normal,0,232.92,0,0.275,0.618,146896
SEC_004012,413,10.103.121.43,CELL_005,normal,0,69.52,1,0.065,0.71,483247
SEC_004013,105,10.153.100.67,CELL_000,normal,0,37.97,1,0.003,0.81,964070
SEC_004014,386,10.153.91.216,CELL_003,normal,0,99.07,0,0.242,0.751,238863
SEC_004015,398,10.2.13.125,CELL_000,normal,0,68.66,0,0.012,0.766,427715
SEC_004016,23,10.76.122.35,CELL_001,normal,0,21.68,0,0.022,0.688,786076
SEC_004017,242,10.190.194.152,CELL_000,normal,0,35.5,1,0.265,0.747,495136
SEC_004018,341,10.155.188.159,CELL_004,normal,0,216.56,0,0.121,0.61,690365
SEC_004019,52,10.214.162.33,CELL_006,normal,0,265.68,0,0.142,0.903,544769
SEC_004020,257,10.68.61.102,CELL_006,normal,0,174.8,0,0.008,0.933,2325
SEC_004021,280,10.101.177.156,CELL_002,normal,0,222.93,0,0.099,0.763,376031
SEC_004022,422,10.150.30.244,CELL_000,normal,0,28.77,0,0.285,0.578,737307
SEC_004023,129,10.22.136.96,CELL_001,normal,0,43.66,0,0.045,0.842,908634
SEC_004024,211,10.150.53.175,CELL_003,normal,0,36.01,0,0.003,0.963,521947
SEC_004025,100,10.94.52.173,CELL_006,normal,0,29.77,0,0.039,0.77,183257
SEC_004026,271,10.133.242.96,CELL_001,normal,0,36.81,0,0.255,0.559,413430
SEC_004027,358,10.9.60.129,CELL_001,normal,0,11.06,0,0.103,0.653,56778
SEC_004028,318,10.252.58.144,CELL_001,normal,0,100.26,0,0.134,0.803,637248
SEC_004029,167,10.190.168.67,CELL_000,normal,0,5.77,0,0.22,0.874,998119
SEC_004030,192,10.28.114.61,CELL_002,normal,0,46.57,0,0.198,0.899,270096
SEC_004031,476,10.41.218.191,CELL_004,normal,0,117.56,1,0.214,0.584,665439
SEC_004032,161,10.70.101.229,CELL_005,normal,0,19.58,0,0.217,0.883,956996
SEC_004033,110,10.125.218.218,CELL_003,normal,0,2.05,0,0.234,0.512,987173
SEC_004034,245,10.14.194.122,CELL_005,normal,0,300.32,0,0.051,0.898,90686
SEC_004035,241,10.204.130.219,CELL_003,normal,0,1.57,0,0.254,0.62,601356
SEC_004036,185,10.115.6.249,CELL_005,normal,0,48.27,0,0.056,0.699,613794
SEC_004037,246,10.184.130.135,CELL_003,normal,0,4.21,0,0.122,0.682,170264
SEC_004038,81,10.216.34.208,CELL_004,rogue_gnb,1,248.85,1,0.786,0.024,485826
SEC_004039,101,10.59.207.33,CELL_006,normal,0,133.01,0,0.199,0.51,942343
SEC_004040,194,10.23.112.248,CELL_000,normal,0,187.42,0,0.078,0.712,959588
SEC_004041,179,10.190.9.93,CELL_002,normal,0,157.76,0,0.151,0.835,620856
SEC_004042,64,10.50.182.135,CELL_005,ddos,1,909.13,3,0.812,0.279,530162
SEC_004043,18,10.164.141.204,CELL_001,normal,0,149.17,0,0.189,0.51,287442
SEC_004044,365,10.190.101.159,CELL_004,normal,0,26.16,0,0.183,0.892,91719
SEC_004045,460,10.116.197.28,CELL_001,normal,0,52.98,0,0.256,0.964,513650
SEC_004046,127,10.76.153.46,CELL_005,spoofing,1,2128.15,1,0.717,0.12,255910
SEC_004047,29,10.26.165.131,CELL_002,normal,0,45.33,0,0.047,0.923,416454
SEC_004048,462,10.24.159.77,CELL_006,normal,0,23.42,0,0.287,0.971,689161
SEC_004049,69,10.12.104.15,CELL_004,normal,0,420.96,0,0.231,0.931,389358
SEC_004050,476,10.82.77.52,CELL_003,normal,0,167.86,0,0.101,0.673,480623
SEC_004051,191,10.62.204.241,CELL_005,spoofing,1,913.74,6,0.909,0.465,579427
SEC_004052,462,10.217.51.38,CELL_005,spoofing,1,798.45,3,0.936,0.35,323138
SEC_004053,202,10.41.148.170,CELL_005,normal,0,58.23,0,0.268,0.863,398210
SEC_004054,453,10.205.168.26,CELL_006,jamming,1,1566.61,4,0.997,0.467,159230
SEC_004055,361,10.230.165.107,CELL_002,normal,0,158.54,0,0.251,0.795,965275
SEC_004056,28,10.55.3.27,CELL_003,normal,0,17.74,0,0.15,0.686,616882
SEC_004057,443,10.101.232.43,CELL_003,normal,0,90.7,0,0.199,0.846,161160
SEC_004058,386,10.127.44.153,CELL_004,normal,0,106.53,0,0.178,0.6,826753
SEC_004059,264,10.157.126.106,CELL_002,normal,0,326.71,0,0.252,0.654,82005
SEC_004060,234,10.21.109.92,CELL_004,normal,0,91.6,1,0.268,0.983,591526
SEC_004061,352,10.40.29.189,CELL_001,jamming,1,1936.33,4,0.816,0.44,44635
SEC_004062,366,10.54.158.138,CELL_006,normal,0,106.92,0,0.099,0.746,204775
SEC_004063,339,10.226.236.42,CELL_006,normal,0,152.52,0,0.03,0.694,117946
SEC_004064,465,10.206.86.102,CELL_003,normal,0,2.16,0,0.298,0.504,457513
SEC_004065,357,10.193.208.23,CELL_000,normal,0,32.99,0,0.11,0.683,496186
SEC_004066,206,10.234.23.204,CELL_001,ddos,1,989.28,2,0.754,0.046,868440
SEC_004067,2,10.129.134.113,CELL_002,normal,0,120.71,0,0.096,0.916,345589
SEC_004068,464,10.161.250.109,CELL_002,normal,0,6.9,1,0.287,0.959,237041
SEC_004069,151,10.143.84.25,CELL_006,normal,0,114.52,0,0.155,0.772,372466
SEC_004070,372,10.218.13.177,CELL_001,normal,0,46.99,1,0.243,0.821,837633
SEC_004071,401,10.72.230.111,CELL_000,normal,0,0.31,0,0.09,0.523,716534
SEC_004072,20,10.228.216.37,CELL_005,normal,0,51.83,0,0.243,0.786,681116
SEC_004073,280,10.13.77.144,CELL_003,normal,0,24.9,0,0.038,0.699,474531
SEC_004074,318,10.29.224.123,CELL_005,jamming,1,294.74,1,0.753,0.192,237360
SEC_004075,265,10.149.194.112,CELL_000,normal,0,64.44,0,0.066,0.617,367198
SEC_004076,53,10.46.245.23,CELL_000,normal,0,21.96,0,0.056,0.85,374878
SEC_004077,496,10.223.172.36,CELL_002,normal,0,157.06,0,0.286,0.714,538668
SEC_004078,352,10.197.241.39,CELL_004,normal,0,1.65,0,0.032,0.621,21363
SEC_004079,246,10.212.235.93,CELL_004,normal,0,155.38,1,0.192,0.877,863410
SEC_004080,383,10.144.13.58,CELL_002,normal,0,206.4,0,0.102,0.828,846832
SEC_004081,456,10.39.226.232,CELL_003,ddos,1,846.77,5,0.923,0.495,260942
SEC_004082,269,10.225.148.156,CELL_006,normal,0,109.54,0,0.188,0.712,349589
SEC_004083,302,10.146.189.72,CELL_004,normal,0,18.7,0,0.206,0.799,840051
SEC_004084,70,10.26.243.104,CELL_004,normal,0,151.61,0,0.161,0.915,790622
SEC_004085,274,10.85.10.162,CELL_002,jamming,1,616.64,1,0.704,0.155,451230
SEC_004086,158,10.203.130.161,CELL_001,normal,0,24.77,0,0.25,0.857,274395
SEC_004087,298,10.97.19.103,CELL_001,normal,0,7.01,0,0.177,0.783,945581
SEC_004088,441,10.96.245.124,CELL_004,rogue_gnb,1,651.06,4,0.935,0.44,918211
SEC_004089,473,10.159.150.37,CELL_006,normal,0,34.59,0,0.059,0.933,424855
SEC_004090,343,10.173.117.91,CELL_003,normal,0,76.87,1,0.173,0.81,870549
SEC_004091,158,10.206.134.218,CELL_003,normal,0,139.07,0,0.287,0.543,667315
SEC_004092,107,10.45.129.26,CELL_002,normal,0,430.27,0,0.004,0.937,617824
SEC_004093,152,10.187.62.75,CELL_005,rogue_gnb,1,695.19,5,0.766,0.056,527095
SEC_004094,9,10.34.236.136,CELL_005,rogue_gnb,1,948.32,1,0.716,0.441,929684
SEC_004095,227,10.235.108.239,CELL_003,normal,0,288.26,0,0.283,0.914,376177
SEC_004096,175,10.79.185.205,CELL_001,normal,0,86.76,0,0.217,0.654,791862
SEC_004097,451,10.6.189.136,CELL_002,jamming,1,1760.95,1,0.712,0.096,322866
SEC_004098,228,10.193.231.4,CELL_001,normal,0,123.64,0,0.2,0.682,929262
SEC_004099,46,10.81.35.122,CELL_003,normal,0,38.81,0,0.115,0.628,127354
SEC_004100,57,10.63.123.160,CELL_005,normal,0,17.22,0,0.266,0.518,555205
SEC_004101,352,10.250.58.59,CELL_003,normal,0,223.12,0,0.084,0.823,513131
SEC_004102,174,10.153.119.52,CELL_006,normal,0,235.3,0,0.273,0.922,349480
SEC_004103,243,10.122.68.83,CELL_003,normal,0,10.13,0,0.167,0.785,666846
SEC_004104,434,10.89.117.41,CELL_002,normal,0,24.25,0,0.176,0.642,234560
SEC_004105,97,10.182.10.4,CELL_002,normal,0,85.67,0,0.251,0.739,818561
SEC_004106,495,10.18.142.236,CELL_003,normal,0,14.6,0,0.164,0.557,416735
SEC_004107,357,10.127.116.253,CELL_006,normal,0,85.09,1,0.187,0.736,160777
SEC_004108,483,10.52.37.53,CELL_003,rogue_gnb,1,469.56,3,0.974,0.429,266929
SEC_004109,383,10.171.246.88,CELL_001,ddos,1,1346.45,6,0.823,0.245,603639
SEC_004110,79,10.42.93.202,CELL_001,normal,0,63.88,0,0.271,0.915,566812
SEC_004111,389,10.224.195.29,CELL_001,pilot_contamination,1,447.56,4,0.725,0.448,662076
SEC_004112,163,10.209.93.3,CELL_005,spoofing,1,843.68,3,0.715,0.292,675004
SEC_004113,119,10.3.87.115,CELL_005,normal,0,466.42,0,0.072,0.649,148940
SEC_004114,151,10.194.168.213,CELL_006,normal,0,0.74,0,0.114,0.966,858240
SEC_004115,57,10.91.193.92,CELL_005,normal,0,116.62,0,0.061,0.65,29585
SEC_004116,333,10.77.119.115,CELL_005,normal,0,164.72,0,0.107,0.932,499070
SEC_004117,402,10.208.162.107,CELL_006,normal,0,4.36,0,0.077,0.797,252667
SEC_004118,79,10.54.145.57,CELL_003,rogue_gnb,1,26.33,2,0.78,0.428,933527
SEC_004119,288,10.206.172.16,CELL_002,normal,0,123.57,0,0.02,0.803,219243
SEC_004120,423,10.225.46.123,CELL_006,normal,0,81.56,0,0.175,0.873,550754
SEC_004121,206,10.203.208.15,CELL_000,normal,0,809.4,0,0.005,0.743,255386
SEC_004122,106,10.238.236.139,CELL_004,normal,0,17.92,0,0.273,0.633,185955
SEC_004123,37,10.81.169.170,CELL_006,jamming,1,829.99,4,0.813,0.288,223755
SEC_004124,373,10.6.174.36,CELL_000,normal,0,30.36,0,0.158,0.91,302031
SEC_004125,407,10.92.192.249,CELL_005,normal,0,281.12,0,0.172,0.824,962262
SEC_004126,343,10.99.91.60,CELL_005,normal,0,61.1,0,0.011,0.684,754834
SEC_004127,124,10.7.101.201,CELL_004,normal,0,64.85,0,0.298,0.99,711433
SEC_004128,442,10.186.94.173,CELL_003,normal,0,32.74,0,0.067,0.851,997424
SEC_004129,399,10.237.17.223,CELL_000,ddos,1,617.94,2,0.786,0.326,634616
SEC_004130,258,10.209.194.78,CELL_001,normal,0,270.82,0,0.07,0.986,21218
SEC_004131,0,10.74.206.71,CELL_004,jamming,1,609.72,1,0.921,0.328,682394
SEC_004132,479,10.90.244.44,CELL_000,normal,0,121.46,1,0.101,0.757,439215
SEC_004133,328,10.65.91.217,CELL_002,normal,0,60.91,0,0.014,0.96,209706
SEC_004134,116,10.26.15.160,CELL_001,normal,0,40.44,0,0.261,0.59,770304
SEC_004135,185,10.93.122.82,CELL_003,normal,0,173.57,0,0.097,0.691,787706
SEC_004136,109,10.245.61.106,CELL_002,normal,0,44.49,0,0.275,0.612,380678
SEC_004137,258,10.21.183.184,CELL_004,normal,0,22.35,0,0.13,0.81,912762
SEC_004138,12,10.59.200.113,CELL_006,normal,0,123.85,0,0.283,0.783,899103
SEC_004139,265,10.248.50.12,CELL_006,normal,0,93.79,0,0.108,0.769,485497
SEC_004140,141,10.60.144.232,CELL_004,normal,0,96.87,0,0.14,0.819,727025
SEC_004141,39,10.166.179.104,CELL_000,normal,0,105.32,0,0.065,0.994,196034
SEC_004142,133,10.85.0.41,CELL_000,normal,0,3.94,0,0.069,0.814,413971
SEC_004143,241,10.183.203.134,CELL_002,normal,0,87.22,0,0.02,0.804,563046
SEC_004144,470,10.218.161.51,CELL_005,normal,0,95.29,0,0.175,0.536,756988
SEC_004145,137,10.221.243.12,CELL_002,normal,0,49.03,0,0.118,0.771,366175
SEC_004146,76,10.55.53.249,CELL_000,normal,0,108.31,0,0.083,0.973,815380
SEC_004147,393,10.92.57.60,CELL_004,normal,0,42.73,0,0.019,0.997,296240
SEC_004148,256,10.191.230.128,CELL_005,normal,0,156.35,0,0.294,0.915,853896
SEC_004149,421,10.25.241.24,CELL_005,normal,0,77.48,0,0.056,0.852,875098
SEC_004150,189,10.251.84.127,CELL_002,normal,0,26.37,0,0.146,0.712,31705
SEC_004151,327,10.194.188.146,CELL_001,normal,0,184.21,0,0.108,0.659,665345
SEC_004152,440,10.37.119.63,CELL_003,normal,0,226.41,0,0.216,0.501,114211
SEC_004153,162,10.147.79.158,CELL_004,normal,0,31.21,0,0.248,0.848,234073
SEC_004154,194,10.94.8.156,CELL_006,normal,0,18.52,0,0.193,0.652,2006
SEC_004155,366,10.67.122.178,CELL_004,normal,0,107.41,0,0.254,0.708,553316
SEC_004156,51,10.211.240.139,CELL_003,normal,0,59.01,0,0.219,0.979,299157
SEC_004157,103,10.171.0.176,CELL_000,normal,0,13.97,0,0.192,0.952,530347
SEC_004158,485,10.131.83.111,CELL_006,normal,0,224.69,0,0.047,0.714,863853
SEC_004159,357,10.91.2.7,CELL_004,spoofing,1,455.53,3,0.946,0.008,127573
SEC_004160,449,10.179.68.239,CELL_000,normal,0,89.41,0,0.046,0.516,347796
SEC_004161,443,10.73.7.11,CELL_002,normal,0,40.14,2,0.103,0.739,188359
SEC_004162,272,10.246.8.96,CELL_004,normal,0,6.51,0,0.092,0.52,201527
SEC_004163,437,10.67.118.8,CELL_001,normal,0,43.77,0,0.154,0.992,106805
SEC_004164,323,10.247.167.173,CELL_003,normal,0,99.3,0,0.008,0.98,892630
SEC_004165,317,10.94.71.119,CELL_006,normal,0,17.35,0,0.06,0.819,266062
SEC_004166,459,10.206.189.132,CELL_005,jamming,1,469.03,2,0.754,0.235,377848
SEC_004167,378,10.107.57.34,CELL_003,normal,0,45.9,0,0.227,0.674,644375
SEC_004168,108,10.52.8.47,CELL_003,normal,0,39.11,0,0.217,0.783,540995
SEC_004169,418,10.136.242.200,CELL_005,normal,0,182.2,0,0.087,0.89,297830
SEC_004170,133,10.1.98.2,CELL_004,normal,0,104.75,0,0.238,0.611,343277
SEC_004171,21,10.245.118.253,CELL_003,normal,0,136.82,0,0.252,0.977,39721
SEC_004172,480,10.46.2.23,CELL_006,normal,0,59.48,0,0.027,0.892,750516
SEC_004173,39,10.219.26.107,CELL_005,normal,0,40.68,1,0.183,0.914,655238
SEC_004174,228,10.208.120.219,CELL_001,normal,0,59.48,0,0.114,0.702,28003
SEC_004175,265,10.78.24.94,CELL_002,normal,0,37.28,0,0.146,0.963,46084
SEC_004176,47,10.254.43.73,CELL_000,normal,0,201.78,0,0.074,0.682,832549
SEC_004177,192,10.126.144.200,CELL_004,normal,0,158.17,0,0.084,0.597,511771
SEC_004178,428,10.202.242.48,CELL_001,normal,0,155.76,0,0.225,0.616,743522
SEC_004179,407,10.118.11.29,CELL_002,normal,0,560.37,0,0.229,0.984,656231
SEC_004180,75,10.127.146.202,CELL_003,normal,0,41.47,0,0.002,0.759,64783
SEC_004181,29,10.193.233.51,CELL_004,normal,0,149.53,0,0.1,0.952,165403
SEC_004182,366,10.94.210.136,CELL_001,ddos,1,2010.36,1,0.748,0.209,19687
SEC_004183,444,10.140.227.175,CELL_001,normal,0,6.56,0,0.126,0.973,118571
SEC_004184,329,10.188.249.80,CELL_000,normal,0,93.31,0,0.28,0.721,470263
SEC_004185,319,10.87.77.31,CELL_004,spoofing,1,1805.46,3,0.853,0.147,610136
SEC_004186,386,10.220.138.221,CELL_001,normal,0,198.36,0,0.287,0.787,417522
SEC_004187,268,10.240.206.193,CELL_004,normal,0,19.83,0,0.08,0.839,204939
SEC_004188,52,10.222.139.65,CELL_006,normal,0,53.76,0,0.28,0.573,769958
SEC_004189,46,10.226.217.63,CELL_006,normal,0,4.58,0,0.085,0.786,798324
SEC_004190,446,10.177.210.53,CELL_000,normal,0,164.37,0,0.249,0.804,604999
SEC_004191,214,10.173.72.72,CELL_001,normal,0,88.72,0,0.18,0.678,296120
SEC_004192,310,10.113.21.158,CELL_002,normal,0,5.08,0,0.003,0.931,118730
SEC_004193,165,10.238.76.55,CELL_004,normal,0,141.5,0,0.135,0.922,84261
SEC_004194,239,10.13.60.88,CELL_003,normal,0,84.81,0,0.088,0.872,576216
SEC_004195,135,10.196.82.19,CELL_006,normal,0,222.23,0,0.124,0.525,169792
SEC_004196,425,10.87.120.122,CELL_001,rogue_gnb,1,920.77,3,0.841,0.313,241471
SEC_004197,264,10.223.240.138,CELL_003,normal,0,19.25,0,0.209,0.999,443185
SEC_004198,373,10.240.202.200,CELL_000,normal,0,95.93,2,0.139,0.991,876787
SEC_004199,475,10.144.153.98,CELL_005,normal,0,48.61,0,0.091,0.598,121145
SEC_004200,209,10.58.56.252,CELL_002,normal,0,93.21,0,0.134,0.666,112839
SEC_004201,495,10.176.33.113,CELL_002,normal,0,47.61,0,0.197,0.899,814220
SEC_004202,374,10.129.35.198,CELL_002,normal,0,63.31,0,0.01,0.976,107351
SEC_004203,419,10.110.252.178,CELL_001,normal,0,13.92,0,0.065,0.876,136945
SEC_004204,208,10.24.235.51,CELL_002,normal,0,5.61,0,0.183,0.838,472916
SEC_004205,102,10.182.72.207,CELL_004,normal,0,140.12,0,0.057,0.76,799055
SEC_004206,232,10.195.71.133,CELL_000,normal,0,285.44,0,0.053,0.605,389819
SEC_004207,254,10.43.133.253,CELL_004,normal,0,66.71,0,0.255,0.925,692843
SEC_004208,153,10.44.135.47,CELL_003,normal,0,29.75,0,0.124,0.503,319776
SEC_004209,154,10.106.111.251,CELL_000,ddos,1,208.64,3,0.851,0.099,735853
SEC_004210,107,10.167.177.2,CELL_004,normal,0,120.19,0,0.26,0.902,83892
SEC_004211,208,10.6.99.185,CELL_005,normal,0,37.04,0,0.054,0.572,335079
SEC_004212,410,10.81.244.24,CELL_000,normal,0,22.88,0,0.222,0.569,146009
SEC_004213,298,10.154.226.150,CELL_001,normal,0,121.63,0,0.294,0.906,468438
SEC_004214,357,10.110.208.143,CELL_003,normal,0,76.97,2,0.223,0.732,766214
SEC_004215,64,10.214.248.99,CELL_004,normal,0,124.08,1,0.294,0.574,697154
SEC_004216,43,10.204.241.43,CELL_006,normal,0,19.28,0,0.216,0.901,791942
SEC_004217,107,10.229.15.27,CELL_005,normal,0,5.51,0,0.049,0.952,141974
SEC_004218,197,10.236.49.93,CELL_006,normal,0,107.23,0,0.143,0.597,796222
SEC_004219,415,10.181.232.112,CELL_003,normal,0,35.9,0,0.012,0.567,83245
SEC_004220,270,10.86.22.49,CELL_005,normal,0,4.91,0,0.193,0.636,95520
SEC_004221,224,10.160.235.42,CELL_006,normal,0,13.37,1,0.145,0.611,774695
SEC_004222,428,10.180.94.43,CELL_004,normal,0,95.59,0,0.097,0.71,757083
SEC_004223,334,10.124.70.33,CELL_001,normal,0,112.64,0,0.01,0.763,84236
SEC_004224,143,10.61.17.239,CELL_005,normal,0,69.21,0,0.085,0.521,26210
SEC_004225,483,10.249.217.179,CELL_003,normal,0,37.84,0,0.031,0.551,559680
SEC_004226,0,10.112.96.230,CELL_002,normal,0,235.75,0,0.259,0.938,295329
SEC_004227,252,10.202.192.78,CELL_005,normal,0,106.54,1,0.205,0.625,492985
SEC_004228,447,10.79.89.96,CELL_002,normal,0,30.76,0,0.254,0.741,65761
SEC_004229,238,10.200.121.101,CELL_001,normal,0,88.29,0,0.232,0.676,910538
SEC_004230,79,10.216.8.193,CELL_003,normal,0,124.85,0,0.231,0.555,8547
SEC_004231,157,10.201.235.135,CELL_004,normal,0,37.38,0,0.123,0.665,483534
SEC_004232,427,10.218.140.253,CELL_006,normal,0,20.19,0,0.08,0.544,564361
SEC_004233,479,10.40.187.81,CELL_000,normal,0,360.06,0,0.262,0.554,928909
SEC_004234,29,10.118.70.98,CELL_001,normal,0,115.66,0,0.214,0.941,972508
SEC_004235,245,10.144.219.112,CELL_006,normal,0,152.33,0,0.258,0.781,525964
SEC_004236,328,10.60.36.46,CELL_003,normal,0,120.21,0,0.267,0.918,776072
SEC_004237,499,10.86.117.164,CELL_000,jamming,1,659.47,4,0.774,0.087,922765
SEC_004238,66,10.32.142.3,CELL_000,spoofing,1,22.26,2,0.808,0.183,997629
SEC_004239,288,10.217.169.155,CELL_002,normal,0,48.41,1,0.065,0.962,946096
SEC_004240,271,10.239.16.14,CELL_003,normal,0,291.8,0,0.269,0.851,896879
SEC_004241,302,10.82.7.232,CELL_005,normal,0,4.94,0,0.297,0.836,82959
SEC_004242,100,10.52.93.80,CELL_001,normal,0,98.66,0,0.295,0.627,97394
SEC_004243,496,10.69.61.126,CELL_005,normal,0,52.03,1,0.261,0.806,994904
SEC_004244,182,10.59.144.138,CELL_005,pilot_contamination,1,1275.63,6,0.795,0.283,254203
SEC_004245,241,10.72.171.154,CELL_004,spoofing,1,2632.16,2,0.858,0.165,961206
SEC_004246,292,10.222.22.236,CELL_001,normal,0,154.92,0,0.194,0.973,860914
SEC_004247,335,10.20.47.168,CELL_004,spoofing,1,280.27,5,0.878,0.368,234280
SEC_004248,285,10.239.82.242,CELL_001,normal,0,120.93,0,0.209,0.818,670554
SEC_004249,339,10.22.68.34,CELL_006,normal,0,26.77,0,0.073,0.921,737684
SEC_004250,395,10.68.239.158,CELL_004,spoofing,1,458.84,0,0.701,0.398,73783
SEC_004251,216,10.248.36.223,CELL_006,normal,0,11.8,0,0.255,0.951,674088
SEC_004252,158,10.37.119.83,CELL_002,normal,0,20.84,0,0.203,0.509,396317
SEC_004253,60,10.36.35.2,CELL_002,normal,0,15.26,0,0.042,0.919,873272
SEC_004254,325,10.211.192.135,CELL_005,normal,0,69.01,0,0.055,0.545,332054
SEC_004255,36,10.17.61.10,CELL_005,normal,0,64.62,0,0.175,0.953,374354
SEC_004256,247,10.124.139.229,CELL_004,normal,0,81.7,0,0.026,0.656,471411
SEC_004257,106,10.209.29.55,CELL_005,normal,0,18.38,0,0.12,0.511,968457
SEC_004258,229,10.120.70.203,CELL_001,normal,0,100.24,0,0.122,0.508,222513
SEC_004259,457,10.194.24.24,CELL_000,jamming,1,2023.84,0,0.832,0.437,481567
SEC_004260,262,10.140.127.21,CELL_004,normal,0,69.63,0,0.251,0.753,81661
SEC_004261,492,10.90.135.201,CELL_001,normal,0,235.56,0,0.127,0.522,351921
SEC_004262,211,10.18.125.221,CELL_006,spoofing,1,1402.78,2,0.716,0.138,439924
SEC_004263,89,10.228.240.97,CELL_006,normal,0,23.3,0,0.079,0.914,924259
SEC_004264,465,10.216.134.253,CELL_001,normal,0,59.2,0,0.178,0.945,582833
SEC_004265,247,10.201.73.240,CELL_006,normal,0,11.5,0,0.094,0.691,994364
SEC_004266,396,10.215.247.203,CELL_002,normal,0,2.79,0,0.28,0.789,502231
SEC_004267,159,10.114.120.121,CELL_002,normal,0,236.02,0,0.154,0.575,359867
SEC_004268,404,10.206.88.250,CELL_004,normal,0,2.2,0,0.088,0.861,631944
